Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,120,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,121,1
0,2019,coronary heart disease,0-5,0,0
0,2019,coronary heart disease,06-17,0,0
0,2019,coronary heart disease,18-64,41,0
0,2019,coronary heart disease,65+,85,1
0,2019,coronary heart disease,total,126,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,14,0
0,2019,lung cancer,65+,41,0
0,2019,lung cancer,total,55,0
0,2019,stroke,0-5,1,0
0,2019,stroke,06-17,2,0
0,2019,stroke,18-64,24,0
0,2019,stroke,65+,74,1
0,2019,stroke,total,101,1
0,2019,total,total,1129,3
0,2020,childhood asthma,0-5,105,1
0,2020,childhood asthma,06-17,143,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,248,1
0,2020,chronic obstructive pulmonary disease,0-5,0,0
0,2020,chronic obstructive pulmonary disease,06-17,0,0
0,2020,chronic obstructive pulmonary disease,18-64,51,1
0,2020,chronic obstructive pulmonary disease,65+,27,0
0,2020,chronic obstructive pulmonary disease,total,78,1
0,2020,diabetes,0-5,7,0
0,2020,diabetes,06-17,13,0
0,2020,diabetes,18-64,251,1
0,2020,diabetes,65+,129,1
0,2020,diabetes,total,400,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,118,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,119,1
0,2020,coronary heart disease,0-5,0,0
0,2020,coronary heart disease,06-17,0,0
0,2020,coronary heart disease,18-64,41,0
0,2020,coronary heart disease,65+,85,1
0,2020,coronary heart disease,total,126,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,14,0
0,2020,lung cancer,65+,41,0
0,2020,lung cancer,total,55,0
0,2020,stroke,0-5,1,0
0,2020,stroke,06-17,1,0
0,2020,stroke,18-64,24,0
0,2020,stroke,65+,74,1
0,2020,stroke,total,100,1
0,2020,total,total,1126,3
0,2021,childhood asthma,0-5,104,1
0,2021,childhood asthma,06-17,142,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,246,1
0,2021,chronic obstructive pulmonary disease,0-5,0,0
0,2021,chronic obstructive pulmonary disease,06-17,0,0
0,2021,chronic obstructive pulmonary disease,18-64,51,1
0,2021,chronic obstructive pulmonary disease,65+,28,0
0,2021,chronic obstructive pulmonary disease,total,79,1
0,2021,diabetes,0-5,8,0
0,2021,diabetes,06-17,13,0
0,2021,diabetes,18-64,250,1
0,2021,diabetes,65+,131,1
0,2021,diabetes,total,402,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,116,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,117,1
0,2021,coronary heart disease,0-5,0,0
0,2021,coronary heart disease,06-17,0,0
0,2021,coronary heart disease,18-64,41,0
0,2021,coronary heart disease,65+,86,1
0,2021,coronary heart disease,total,127,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,14,0
0,2021,lung cancer,65+,42,0
0,2021,lung cancer,total,56,0
0,2021,stroke,0-5,1,0
0,2021,stroke,06-17,1,0
0,2021,stroke,18-64,24,0
0,2021,stroke,65+,75,1
0,2021,stroke,total,101,1
0,2021,total,total,1128,3
0,2022,childhood asthma,0-5,104,1
0,2022,childhood asthma,06-17,141,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,245,1
0,2022,chronic obstructive pulmonary disease,0-5,0,0
0,2022,chronic obstructive pulmonary disease,06-17,0,0
0,2022,chronic obstructive pulmonary disease,18-64,51,0
0,2022,chronic obstructive pulmonary disease,65+,28,0
0,2022,chronic obstructive pulmonary disease,total,79,0
0,2022,diabetes,0-5,8,0
0,2022,diabetes,06-17,13,0
0,2022,diabetes,18-64,249,1
0,2022,diabetes,65+,133,1
0,2022,diabetes,total,403,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,115,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,116,1
0,2022,coronary heart disease,0-5,0,0
0,2022,coronary heart disease,06-17,0,0
0,2022,coronary heart disease,18-64,41,0
0,2022,coronary heart disease,65+,86,1
0,2022,coronary heart disease,total,127,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,14,0
0,2022,lung cancer,65+,42,0
0,2022,lung cancer,total,56,0
0,2022,stroke,0-5,1,0
0,2022,stroke,06-17,1,0
0,2022,stroke,18-64,24,0
0,2022,stroke,65+,74,1
0,2022,stroke,total,100,1
0,2022,total,total,1126,3
0,2023,childhood asthma,0-5,103,1
0,2023,childhood asthma,06-17,142,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,245,1
0,2023,chronic obstructive pulmonary disease,0-5,0,0
0,2023,chronic obstructive pulmonary disease,06-17,0,0
0,2023,chronic obstructive pulmonary disease,18-64,51,0
0,2023,chronic obstructive pulmonary disease,65+,29,0
0,2023,chronic obstructive pulmonary disease,total,80,0
0,2023,diabetes,0-5,7,0
0,2023,diabetes,06-17,13,0
0,2023,diabetes,18-64,248,1
0,2023,diabetes,65+,133,1
0,2023,diabetes,total,401,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,114,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,115,1
0,2023,coronary heart disease,0-5,0,0
0,2023,coronary heart disease,06-17,0,0
0,2023,coronary heart disease,18-64,41,0
0,2023,coronary heart disease,65+,87,1
0,2023,coronary heart disease,total,128,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,14,0
0,2023,lung cancer,65+,42,0
0,2023,lung cancer,total,56,0
0,2023,stroke,0-5,1,0
0,2023,stroke,06-17,2,0
0,2023,stroke,18-64,24,0
0,2023,stroke,65+,74,1
0,2023,stroke,total,101,1
0,2023,total,total,1126,3
0,2024,childhood asthma,0-5,101,1
0,2024,childhood asthma,06-17,142,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,243,1
0,2024,chronic obstructive pulmonary disease,0-5,0,0
0,2024,chronic obstructive pulmonary disease,06-17,0,0
0,2024,chronic obstructive pulmonary disease,18-64,51,0
0,2024,chronic obstructive pulmonary disease,65+,29,0
0,2024,chronic obstructive pulmonary disease,total,80,0
0,2024,diabetes,0-5,7,0
0,2024,diabetes,06-17,13,0
0,2024,diabetes,18-64,248,1
0,2024,diabetes,65+,135,1
0,2024,diabetes,total,403,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,112,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,113,1
0,2024,coronary heart disease,0-5,0,0
0,2024,coronary heart disease,06-17,0,0
0,2024,coronary heart disease,18-64,40,0
0,2024,coronary heart disease,65+,87,1
0,2024,coronary heart disease,total,127,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,14,0
0,2024,lung cancer,65+,42,0
0,2024,lung cancer,total,56,0
0,2024,stroke,0-5,1,0
0,2024,stroke,06-17,2,0
0,2024,stroke,18-64,24,0
0,2024,stroke,65+,75,1
0,2024,stroke,total,102,1
0,2024,total,total,1124,3
0,2025,childhood asthma,0-5,99,1
0,2025,childhood asthma,06-17,143,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,242,1
0,2025,chronic obstructive pulmonary disease,0-5,0,0
0,2025,chronic obstructive pulmonary disease,06-17,0,0
0,2025,chronic obstructive pulmonary disease,18-64,51,0
0,2025,chronic obstructive pulmonary disease,65+,29,0
0,2025,chronic obstructive pulmonary disease,total,80,0
0,2025,diabetes,0-5,7,0
0,2025,diabetes,06-17,13,0
0,2025,diabetes,18-64,246,1
0,2025,diabetes,65+,136,1
0,2025,diabetes,total,402,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,112,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,113,1
0,2025,coronary heart disease,0-5,0,0
0,2025,coronary heart disease,06-17,0,0
0,2025,coronary heart disease,18-64,41,0
0,2025,coronary heart disease,65+,88,1
0,2025,coronary heart disease,total,129,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,14,0
0,2025,lung cancer,65+,43,0
0,2025,lung cancer,total,57,0
0,2025,stroke,0-5,1,0
0,2025,stroke,06-17,1,0
0,2025,stroke,18-64,24,0
0,2025,stroke,65+,76,1
0,2025,stroke,total,102,1
0,2025,total,total,1125,3
0,2026,childhood asthma,0-5,95,1
0,2026,childhood asthma,06-17,143,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,238,1
0,2026,chronic obstructive pulmonary disease,0-5,0,0
0,2026,chronic obstructive pulmonary disease,06-17,0,0
0,2026,chronic obstructive pulmonary disease,18-64,51,0
0,2026,chronic obstructive pulmonary disease,65+,29,0
0,2026,chronic obstructive pulmonary disease,total,80,0
0,2026,diabetes,0-5,7,0
0,2026,diabetes,06-17,13,0
0,2026,diabetes,18-64,245,1
0,2026,diabetes,65+,137,1
0,2026,diabetes,total,402,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,111,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,112,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,41,0
0,2026,coronary heart disease,65+,88,1
0,2026,coronary heart disease,total,129,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,14,0
0,2026,lung cancer,65+,43,0
0,2026,lung cancer,total,57,0
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,1,0
0,2026,stroke,18-64,24,0
0,2026,stroke,65+,78,1
0,2026,stroke,total,104,1
0,2026,total,total,1122,3
0,2027,childhood asthma,0-5,92,1
0,2027,childhood asthma,06-17,143,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,235,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,51,0
0,2027,chronic obstructive pulmonary disease,65+,30,0
0,2027,chronic obstructive pulmonary disease,total,81,0
0,2027,diabetes,0-5,6,0
0,2027,diabetes,06-17,13,0
0,2027,diabetes,18-64,246,1
0,2027,diabetes,65+,139,1
0,2027,diabetes,total,404,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,110,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,111,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,40,0
0,2027,coronary heart disease,65+,89,1
0,2027,coronary heart disease,total,129,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,14,0
0,2027,lung cancer,65+,44,0
0,2027,lung cancer,total,58,0
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,2,0
0,2027,stroke,18-64,24,0
0,2027,stroke,65+,77,1
0,2027,stroke,total,104,1
0,2027,total,total,1122,3
0,2028,childhood asthma,0-5,87,1
0,2028,childhood asthma,06-17,142,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,229,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,51,0
0,2028,chronic obstructive pulmonary disease,65+,30,0
0,2028,chronic obstructive pulmonary disease,total,81,0
0,2028,diabetes,0-5,6,0
0,2028,diabetes,06-17,13,0
0,2028,diabetes,18-64,245,1
0,2028,diabetes,65+,141,1
0,2028,diabetes,total,405,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,108,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,109,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,40,0
0,2028,coronary heart disease,65+,90,1
0,2028,coronary heart disease,total,130,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,14,0
0,2028,lung cancer,65+,44,0
0,2028,lung cancer,total,58,0
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,1,0
0,2028,stroke,18-64,24,0
0,2028,stroke,65+,78,1
0,2028,stroke,total,104,1
0,2028,total,total,1116,3
0,2029,childhood asthma,0-5,82,1
0,2029,childhood asthma,06-17,141,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,223,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,51,0
0,2029,chronic obstructive pulmonary disease,65+,31,0
0,2029,chronic obstructive pulmonary disease,total,82,0
0,2029,diabetes,0-5,6,0
0,2029,diabetes,06-17,13,0
0,2029,diabetes,18-64,244,1
0,2029,diabetes,65+,143,1
0,2029,diabetes,total,406,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,107,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,108,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,40,0
0,2029,coronary heart disease,65+,90,1
0,2029,coronary heart disease,total,130,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,14,0
0,2029,lung cancer,65+,44,0
0,2029,lung cancer,total,58,0
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,2,0
0,2029,stroke,18-64,24,0
0,2029,stroke,65+,78,1
0,2029,stroke,total,105,1
0,2029,total,total,1112,3
0,2030,childhood asthma,0-5,77,1
0,2030,childhood asthma,06-17,140,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,217,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,50,0
0,2030,chronic obstructive pulmonary disease,65+,30,0
0,2030,chronic obstructive pulmonary disease,total,80,0
0,2030,diabetes,0-5,5,0
0,2030,diabetes,06-17,13,0
0,2030,diabetes,18-64,243,1
0,2030,diabetes,65+,144,1
0,2030,diabetes,total,405,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,107,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,108,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,40,0
0,2030,coronary heart disease,65+,91,1
0,2030,coronary heart disease,total,131,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,14,0
0,2030,lung cancer,65+,45,0
0,2030,lung cancer,total,59,0
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,1,0
0,2030,stroke,18-64,24,0
0,2030,stroke,65+,80,1
0,2030,stroke,total,106,1
0,2030,total,total,1106,3
0,2031,childhood asthma,0-5,72,1
0,2031,childhood asthma,06-17,139,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,211,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,50,0
0,2031,chronic obstructive pulmonary disease,65+,31,0
0,2031,chronic obstructive pulmonary disease,total,81,0
0,2031,diabetes,0-5,5,0
0,2031,diabetes,06-17,12,0
0,2031,diabetes,18-64,241,1
0,2031,diabetes,65+,146,1
0,2031,diabetes,total,404,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,107,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,108,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,40,0
0,2031,coronary heart disease,65+,92,1
0,2031,coronary heart disease,total,132,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,14,0
0,2031,lung cancer,65+,45,0
0,2031,lung cancer,total,59,0
0,2031,stroke,0-5,1,0
0,2031,stroke,06-17,1,0
0,2031,stroke,18-64,23,0
0,2031,stroke,65+,81,1
0,2031,stroke,total,106,1
0,2031,total,total,1101,3
0,2032,childhood asthma,0-5,68,1
0,2032,childhood asthma,06-17,136,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,204,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,50,0
0,2032,chronic obstructive pulmonary disease,65+,31,0
0,2032,chronic obstructive pulmonary disease,total,81,0
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,13,0
0,2032,diabetes,18-64,241,1
0,2032,diabetes,65+,147,1
0,2032,diabetes,total,406,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,106,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,107,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,40,0
0,2032,coronary heart disease,65+,92,1
0,2032,coronary heart disease,total,132,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,14,0
0,2032,lung cancer,65+,45,0
0,2032,lung cancer,total,59,0
0,2032,stroke,0-5,1,0
0,2032,stroke,06-17,1,0
0,2032,stroke,18-64,24,0
0,2032,stroke,65+,82,1
0,2032,stroke,total,108,1
0,2032,total,total,1097,3
0,2033,childhood asthma,0-5,65,1
0,2033,childhood asthma,06-17,132,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,197,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,50,0
0,2033,chronic obstructive pulmonary disease,65+,31,0
0,2033,chronic obstructive pulmonary disease,total,81,0
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,12,0
0,2033,diabetes,18-64,241,1
0,2033,diabetes,65+,149,1
0,2033,diabetes,total,407,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,105,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,106,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,40,0
0,2033,coronary heart disease,65+,94,1
0,2033,coronary heart disease,total,134,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,14,0
0,2033,lung cancer,65+,46,0
0,2033,lung cancer,total,60,0
0,2033,stroke,0-5,0,0
0,2033,stroke,06-17,1,0
0,2033,stroke,18-64,24,0
0,2033,stroke,65+,82,1
0,2033,stroke,total,107,1
0,2033,total,total,1092,3
0,2034,childhood asthma,0-5,63,1
0,2034,childhood asthma,06-17,128,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,191,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,50,0
0,2034,chronic obstructive pulmonary disease,65+,31,0
0,2034,chronic obstructive pulmonary disease,total,81,0
0,2034,diabetes,0-5,4,0
0,2034,diabetes,06-17,12,0
0,2034,diabetes,18-64,241,1
0,2034,diabetes,65+,150,1
0,2034,diabetes,total,407,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,105,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,106,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,39,0
0,2034,coronary heart disease,65+,94,1
0,2034,coronary heart disease,total,133,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,14,0
0,2034,lung cancer,65+,46,0
0,2034,lung cancer,total,60,0
0,2034,stroke,0-5,1,0
0,2034,stroke,06-17,1,0
0,2034,stroke,18-64,24,0
0,2034,stroke,65+,83,1
0,2034,stroke,total,109,1
0,2034,total,total,1087,3
0,2035,childhood asthma,0-5,62,1
0,2035,childhood asthma,06-17,122,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,184,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,50,0
0,2035,chronic obstructive pulmonary disease,65+,31,0
0,2035,chronic obstructive pulmonary disease,total,81,0
0,2035,diabetes,0-5,4,0
0,2035,diabetes,06-17,12,0
0,2035,diabetes,18-64,240,1
0,2035,diabetes,65+,151,1
0,2035,diabetes,total,407,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,105,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,106,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,39,0
0,2035,coronary heart disease,65+,95,1
0,2035,coronary heart disease,total,134,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,14,0
